taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rotundifolia var. munsoniana,McDuffie,13189,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Meriwether,13199,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Peach,13225,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Upson,13293,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Crisp,13081,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Lumpkin,13187,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Gilmer,13123,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Macon,13193,NA,4,NA,NA,NA,4
Vitis rotundifolia var. munsoniana,Wilkes,13317,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Treutlen,13283,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Johnson,13167,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Morgan,13211,NA,5,NA,NA,NA,5
Vitis rotundifolia var. munsoniana,White,13311,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Pike,13231,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Long,13183,NA,1,NA,NA,NA,1
