taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rotundifolia,Pickens,01107,2,2,NA,NA,1,5
Vitis rotundifolia,Noxubee,28103,4,1,NA,NA,1,6
Vitis rotundifolia,Sumter,01119,1,NA,NA,NA,1,2
Vitis rotundifolia,Kemper,28069,NA,3,NA,NA,1,4
Vitis rotundifolia,Lauderdale,28075,6,6,NA,NA,1,13
Vitis rotundifolia,Choctaw,01023,1,6,NA,NA,1,8
Vitis rotundifolia,Clarke,28023,2,5,NA,NA,1,8
Vitis rotundifolia,Wayne,28153,2,2,NA,NA,1,5
Vitis rotundifolia,Washington,01129,2,1,NA,NA,NA,3
Vitis rotundifolia,Greene,28041,3,2,NA,NA,1,6
Vitis rotundifolia,George,28039,6,4,NA,NA,1,11
Vitis rotundifolia,Houston,01069,11,5,NA,NA,1,17
Vitis rotundifolia,Jackson,12063,13,9,NA,NA,1,23
Vitis rotundifolia,Geneva,01061,3,NA,NA,NA,1,4
Vitis rotundifolia,Holmes,12059,6,2,NA,NA,1,9
Vitis rotundifolia,Covington,01039,13,6,NA,NA,1,20
Vitis rotundifolia,Escambia,01053,2,6,NA,NA,1,9
Vitis rotundifolia,Polk,47139,5,14,NA,NA,1,20
Vitis rotundifolia,Fannin,13111,3,2,NA,NA,1,6
Vitis rotundifolia,Murray,13213,8,2,NA,NA,NA,10
Vitis rotundifolia,Bradley,47011,6,1,NA,NA,1,8
Vitis rotundifolia,Whitfield,13313,7,NA,NA,NA,NA,7
Vitis rotundifolia,Hamilton,47065,52,22,NA,NA,1,75
Vitis rotundifolia,Catoosa,13047,18,4,NA,NA,NA,22
Vitis rotundifolia,Walker,13295,24,2,NA,NA,NA,26
Vitis rotundifolia,Dade,13083,11,2,NA,NA,NA,13
Vitis rotundifolia,Muscogee,13215,10,8,NA,NA,1,19
Vitis rotundifolia,Russell,01113,5,2,NA,NA,1,8
Vitis rotundifolia,Lee,01081,78,7,NA,NA,1,86
Vitis rotundifolia,Harris,13145,15,5,NA,NA,NA,20
Vitis rotundifolia,Chambers,01017,6,2,NA,NA,1,9
Vitis rotundifolia,Troup,13285,12,1,NA,NA,1,14
Vitis rotundifolia,Randolph,01111,6,4,NA,NA,1,11
Vitis rotundifolia,Heard,13149,3,NA,NA,NA,NA,3
Vitis rotundifolia,Carroll,13045,33,4,NA,NA,NA,37
Vitis rotundifolia,Cleburne,01029,6,3,NA,NA,1,10
Vitis rotundifolia,Haralson,13143,6,1,NA,NA,1,8
Vitis rotundifolia,Polk,13233,9,NA,NA,NA,NA,9
Vitis rotundifolia,Cherokee,01019,8,6,NA,NA,1,15
Vitis rotundifolia,Floyd,13115,12,18,NA,NA,1,31
Vitis rotundifolia,Chattooga,13055,2,NA,NA,NA,NA,2
Vitis rotundifolia,DeKalb,01049,26,2,NA,NA,1,29
Vitis rotundifolia,Chattahoochee,13053,3,2,NA,NA,NA,5
Vitis rotundifolia,Stewart,13259,1,2,NA,NA,1,4
Vitis rotundifolia,Barbour,01005,5,3,NA,NA,1,9
Vitis rotundifolia,Clay,13061,NA,1,NA,NA,NA,1
Vitis rotundifolia,Henry,01067,1,2,NA,NA,1,4
Vitis rotundifolia,Early,13099,2,4,NA,NA,NA,6
Vitis rotundifolia,Seminole,13253,1,2,NA,NA,NA,3
Vitis rotundifolia,Charlton,13049,7,6,NA,NA,1,14
Vitis rotundifolia,Baker,12003,7,6,NA,NA,1,14
Vitis rotundifolia,Gadsden,12039,23,22,NA,NA,1,46
Vitis rotundifolia,Decatur,13087,25,6,NA,NA,NA,31
Vitis rotundifolia,Grady,13131,2,4,NA,NA,1,7
Vitis rotundifolia,Leon,12073,156,22,NA,NA,1,179
Vitis rotundifolia,Thomas,13275,28,4,NA,NA,NA,32
Vitis rotundifolia,Brooks,13027,2,2,NA,NA,NA,4
Vitis rotundifolia,Madison,12079,5,NA,NA,NA,1,6
Vitis rotundifolia,Hamilton,12047,4,4,NA,NA,1,9
Vitis rotundifolia,Lowndes,13185,18,18,NA,NA,1,37
Vitis rotundifolia,Echols,13101,1,1,NA,NA,NA,2
Vitis rotundifolia,Columbia,12023,20,16,NA,NA,1,37
Vitis rotundifolia,Clinch,13065,NA,2,NA,NA,NA,2
Vitis rotundifolia,Ware,13299,4,6,NA,NA,NA,10
Vitis rotundifolia,Rabun,13241,7,15,NA,NA,NA,22
Vitis rotundifolia,Oconee,45073,38,27,NA,NA,1,66
Vitis rotundifolia,Habersham,13137,12,3,NA,NA,1,16
Vitis rotundifolia,Stephens,13257,6,5,NA,NA,NA,11
Vitis rotundifolia,Franklin,13119,5,NA,NA,NA,NA,5
Vitis rotundifolia,Hart,13147,10,1,NA,NA,NA,11
Vitis rotundifolia,Anderson,45007,35,13,NA,NA,1,49
Vitis rotundifolia,Elbert,13105,2,5,NA,NA,1,8
Vitis rotundifolia,Abbeville,45001,10,NA,NA,NA,NA,10
Vitis rotundifolia,McCormick,45065,14,2,NA,NA,NA,16
Vitis rotundifolia,Lincoln,13181,4,1,NA,NA,NA,5
Vitis rotundifolia,Columbia,13073,29,4,NA,NA,NA,33
Vitis rotundifolia,Edgefield,45037,12,4,NA,NA,NA,16
Vitis rotundifolia,Richmond,13245,10,4,NA,NA,NA,14
Vitis rotundifolia,Aiken,45003,41,23,NA,NA,1,65
Vitis rotundifolia,Burke,13033,7,1,NA,NA,NA,8
Vitis rotundifolia,Barnwell,45011,7,6,NA,NA,1,14
Vitis rotundifolia,Allendale,45005,1,2,NA,NA,1,4
Vitis rotundifolia,Screven,13251,1,1,NA,NA,1,3
Vitis rotundifolia,Hampton,45049,6,3,NA,NA,1,10
Vitis rotundifolia,Effingham,13103,6,5,NA,NA,NA,11
Vitis rotundifolia,Johnson,47091,NA,NA,NA,NA,1,1
Vitis rotundifolia,Ashe,37009,2,NA,NA,NA,NA,2
Vitis rotundifolia,Madison,37115,NA,6,NA,NA,1,7
Vitis rotundifolia,Greene,47059,3,NA,NA,NA,NA,3
Vitis rotundifolia,Cocke,47029,1,3,NA,NA,1,5
Vitis rotundifolia,Swain,37173,9,8,NA,NA,NA,17
Vitis rotundifolia,Sevier,47155,8,5,NA,NA,1,14
Vitis rotundifolia,Blount,47009,3,6,NA,NA,1,10
Vitis rotundifolia,Cherokee,37039,6,1,NA,NA,1,8
Vitis rotundifolia,Monroe,47123,5,2,NA,NA,1,8
Vitis rotundifolia,Graham,37075,NA,2,NA,NA,1,3
Vitis rotundifolia,Jackson,37099,1,NA,NA,NA,NA,1
Vitis rotundifolia,Greenville,45045,101,13,NA,NA,1,115
Vitis rotundifolia,Henderson,37089,4,2,NA,NA,NA,6
Vitis rotundifolia,Transylvania,37175,1,7,NA,NA,1,9
Vitis rotundifolia,Polk,37149,4,7,NA,NA,NA,11
Vitis rotundifolia,Spartanburg,45083,31,20,NA,NA,1,52
Vitis rotundifolia,Rutherford,37161,14,8,NA,NA,NA,22
Vitis rotundifolia,Cherokee,45021,15,4,NA,NA,1,20
Vitis rotundifolia,Cleveland,37045,18,2,NA,NA,NA,20
Vitis rotundifolia,York,45091,41,11,NA,NA,1,53
Vitis rotundifolia,Gaston,37071,21,5,NA,NA,1,27
Vitis rotundifolia,Mecklenburg,37119,79,2,NA,NA,1,82
Vitis rotundifolia,Pickens,45077,70,36,NA,NA,1,107
Vitis rotundifolia,Lancaster,45057,17,3,NA,NA,1,21
Vitis rotundifolia,Union,37179,25,2,NA,NA,1,28
Vitis rotundifolia,Chesterfield,45025,12,16,NA,NA,1,29
Vitis rotundifolia,Anson,37007,15,2,NA,NA,1,18
Vitis rotundifolia,Marlboro,45069,3,2,NA,NA,1,6
Vitis rotundifolia,Richmond,37153,6,2,NA,NA,1,9
Vitis rotundifolia,Scotland,37165,8,5,NA,NA,1,14
Vitis rotundifolia,Robeson,37155,11,11,NA,NA,1,23
Vitis rotundifolia,Dillon,45033,4,2,NA,NA,1,7
Vitis rotundifolia,Columbus,37047,4,5,NA,NA,1,10
Vitis rotundifolia,Union,13291,6,1,NA,NA,NA,7
Vitis rotundifolia,Clay,37043,2,NA,NA,NA,NA,2
Vitis rotundifolia,Towns,13281,1,NA,NA,NA,NA,1
Vitis rotundifolia,Macon,37113,1,NA,NA,NA,NA,1
Vitis rotundifolia,Dickenson,51051,NA,3,NA,NA,1,4
Vitis rotundifolia,Lee,51105,NA,NA,NA,NA,1,1
Vitis rotundifolia,Sullivan,47163,3,NA,NA,NA,NA,3
Vitis rotundifolia,Washington,51191,1,NA,NA,NA,NA,1
Vitis rotundifolia,Hawkins,47073,2,NA,NA,NA,NA,2
Vitis rotundifolia,Frederick,51069,NA,1,NA,NA,1,2
Vitis rotundifolia,Berkeley,54003,2,NA,NA,NA,NA,2
Vitis rotundifolia,Clarke,51043,6,NA,NA,NA,NA,6
Vitis rotundifolia,Shenandoah,51171,1,NA,NA,NA,NA,1
Vitis rotundifolia,Loudoun,51107,7,NA,NA,NA,NA,7
Vitis rotundifolia,Rockingham,51165,3,NA,NA,NA,NA,3
Vitis rotundifolia,Augusta,51015,NA,1,NA,NA,NA,1
Vitis rotundifolia,Giles,51071,NA,1,NA,NA,NA,1
Vitis rotundifolia,Mercer,54055,1,NA,NA,NA,NA,1
Vitis rotundifolia,Patrick,51141,1,NA,NA,NA,NA,1
Vitis rotundifolia,Stokes,37169,10,2,NA,NA,NA,12
Vitis rotundifolia,Surry,37171,7,1,NA,NA,1,9
Vitis rotundifolia,Carroll,51035,1,NA,NA,NA,NA,1
Vitis rotundifolia,Grayson,51077,NA,1,NA,NA,NA,1
Vitis rotundifolia,Chesapeake,51550,NA,NA,NA,NA,1,1
Vitis rotundifolia,Southampton,51175,3,6,NA,NA,1,10
