species,projection,buffer_km,SRS_ex,GRS_ex,ERS_ex,FCS_ex,FCS_ex_class,SRS_in,GRS_in,ERS_in,FCS_in,FCS_in_class,FCS_min,FCS_min_class,FCS_max,FCS_max_class,FCS_mean,FCS_mean_class,GRS_ex_SD,GRS_ex_CV,ERS_ex_SD,ERS_ex_CV,FCS_ex_SD,FCS_ex_CV,GRS_in_SD,GRS_in_CV,ERS_in_SD,ERS_in_CV,FCS_in_SD,FCS_in_CV,FCS_min_SD,FCS_min_CV,FCS_max_SD,FCS_max_CV,FCS_mean_SD,FCS_mean_CV
Vitis monticola,EqualArea,50,5.730659025787966,47.91563702906758,75,42.88209868495185,HP,18.02030456852792,1.9588471456785324,100,39.99305057140215,HP,39.99305057140215,HP,42.88209868495185,HP,41.437574628177,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis monticola,EqualArea,100,5.730659025787966,86.19632789698487,75,55.642328974257616,MP,18.02030456852792,1.9588471456785324,100,39.99305057140215,HP,39.99305057140215,HP,55.642328974257616,MP,47.81768977282988,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,WGS84,1,0,0,0,0,UP,23.52941176470588,9.283054565280818,100,44.27082210999557,HP,0,UP,44.27082210999557,HP,22.135411054997785,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,WGS84,5,0,0,0,0,UP,23.52941176470588,9.283054565280818,100,44.27082210999557,HP,0,UP,44.27082210999557,HP,22.135411054997785,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,WGS84,20,0,0,0,0,UP,23.52941176470588,9.283054565280818,100,44.27082210999557,HP,0,UP,44.27082210999557,HP,22.135411054997785,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,WGS84,50,0,0,0,0,UP,23.52941176470588,9.283054565280818,100,44.27082210999557,HP,0,UP,44.27082210999557,HP,22.135411054997785,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,WGS84,100,0,0,0,0,UP,23.52941176470588,9.283054565280818,100,44.27082210999557,HP,0,UP,44.27082210999557,HP,22.135411054997785,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,EqualArea,1,0,0,0,0,UP,23.52941176470588,8.83945558319918,100,44.12295578263502,HP,0,UP,44.12295578263502,HP,22.06147789131751,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,EqualArea,5,0,0,0,0,UP,23.52941176470588,8.83945558319918,100,44.12295578263502,HP,0,UP,44.12295578263502,HP,22.06147789131751,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,EqualArea,20,0,0,0,0,UP,23.52941176470588,8.83945558319918,100,44.12295578263502,HP,0,UP,44.12295578263502,HP,22.06147789131751,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,EqualArea,50,0,0,0,0,UP,23.52941176470588,8.83945558319918,100,44.12295578263502,HP,0,UP,44.12295578263502,HP,22.06147789131751,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis munsoniana,EqualArea,100,0,0,0,0,UP,23.52941176470588,8.83945558319918,100,44.12295578263502,HP,0,UP,44.12295578263502,HP,22.06147789131751,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,WGS84,1,1.708847069002812,0.03832737770935476,66.66666666666666,22.80461370445961,UP,6.054252391560739,1.2429505979541016,100,35.76573432983828,HP,22.80461370445961,UP,35.76573432983828,HP,29.285174017148947,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,WGS84,5,1.708847069002812,0.9110522070261312,66.66666666666666,23.095521980898535,UP,6.054252391560739,1.2429505979541016,100,35.76573432983828,HP,23.095521980898535,UP,35.76573432983828,HP,29.43062815536841,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,WGS84,20,1.708847069002812,10.472441105846752,83.33333333333334,31.838207169394305,HP,6.054252391560739,1.2429505979541016,100,35.76573432983828,HP,31.838207169394305,HP,35.76573432983828,HP,33.801970749616295,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,WGS84,50,1.708847069002812,33.61569725747828,83.33333333333334,39.55262588660481,HP,6.054252391560739,1.2429505979541016,100,35.76573432983828,HP,35.76573432983828,HP,39.55262588660481,HP,37.65918010822155,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,WGS84,100,1.708847069002812,63.55007789299575,83.33333333333334,49.530752765110634,HP,6.054252391560739,1.2429505979541016,100,35.76573432983828,HP,35.76573432983828,HP,49.530752765110634,HP,42.64824354747446,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,EqualArea,1,1.708847069002812,0.03909018461093164,66.66666666666666,22.8048679734268,UP,5.131561722738579,1.2379993248369396,100,35.45652034919184,HP,22.8048679734268,UP,35.45652034919184,HP,29.13069416130932,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,EqualArea,5,1.708847069002812,0.9184045481887602,66.66666666666666,23.097972761286076,UP,5.131561722738579,1.2379993248369396,100,35.45652034919184,HP,23.097972761286076,UP,35.45652034919184,HP,29.27724655523896,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,EqualArea,20,1.708847069002812,10.4589869605258,83.33333333333334,31.833722454287315,HP,5.131561722738579,1.2379993248369396,100,35.45652034919184,HP,31.833722454287315,HP,35.45652034919184,HP,33.64512140173958,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis mustangensis,EqualArea,50,1.708847069002812,33.58963647950449,83.33333333333334,39.54393896061355,HP,5.131561722738579,1.2379993248369396,100,35.45652034919184,HP,35.45652034919184,HP,39.54393896061355,HP,37.5002296549027,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
